ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3467838,45656,45,5073,975,0.0,4.0,5329,0,30003,30003,0,2903,1623792,4.33,4.14,5.0
3467862,71635,66,5901,1065,0.0,3.98,6076,0,30004,30004,0,2966,1611492,4.34,4.07,5.0
3467873,67828,65,5971,1076,0.0,3.97,6146,0,30002,30002,0,2903,1607981,4.33,4.06,5.0
3467878,50586,66,5899,1260,0.0,3.92,5853,0,30005,30005,0,2966,1636792,4.34,3.94,5.0
3467928,27781,61,5944,1335,0.0,3.89,6074,0,30004,30004,0,2934,1565292,4.33,3.88,5.0
3467939,71515,65,5878,1053,0.0,3.98,6093,0,30004,30004,0,2903,1803636,4.33,4.08,5.0
3467951,40913,70,5811,1368,0.0,3.89,5962,0,30006,30006,0,2966,1608192,4.34,3.86,5.0
3467956,65314,61,5976,1027,0.0,3.98,6181,0,30003,30003,0,2903,1580613,4.33,4.1,5.0
3467966,47207,70,5958,1367,0.0,3.89,5910,0,30006,30006,0,2966,1656292,4.34,3.86,5.0
3467969,69101,64,5855,1050,0.0,3.98,6064,0,30005,30005,0,2903,1592709,4.33,4.08,5.0
3467982,42032,57,5769,1073,0.0,3.97,5775,0,30011,30011,0,2903,1531492,4.33,4.07,5.0
3468000,72046,65,5898,1038,0.0,3.98,6082,0,30004,30004,0,2966,1672455,4.34,4.09,5.0
3468013,32261,48,5645,1068,0.0,3.97,5733,0,30003,30003,0,2903,1528892,4.33,4.07,5.0
3468030,42249,61,6098,1157,0.0,3.95,6109,0,30007,30007,0,2934,1549892,4.33,4.01,5.0
3468043,34578,62,5902,1321,0.0,3.9,6042,0,30003,30003,0,2966,1664714,4.34,3.89,5.0
3468068,32077,72,5900,1487,0.0,3.85,5852,0,30005,30005,0,2966,1574392,4.34,3.78,5.0
3468081,22546,49,5872,1378,0.0,3.88,5995,0,30003,30003,0,2934,1547092,4.33,3.86,5.0
3468107,26208,47,5650,1138,0.0,3.95,5690,0,30010,30010,0,2903,1536692,4.33,4.02,5.0
3468154,32240,49,5797,1070,0.0,3.97,5838,0,30004,30004,0,2903,1553592,4.33,4.07,5.0
3468187,24752,70,5834,1573,0.0,3.82,5946,0,30005,30005,0,2966,1584792,4.34,3.73,5.0
3468369,14979,53,5785,3449,0.0,3.27,5585,0,30005,30005,0,2966,1571945,4.34,2.7,5.0
3468472,22140,60,5689,1470,0.0,3.85,5691,0,30011,30011,0,2934,1577801,4.33,3.79,5.0
3468566,7274,92,5693,3074,0.0,3.37,5643,0,30004,30004,0,2903,1527099,4.33,2.88,5.0
3468662,33082,24,5742,879,0.0,4.03,6056,0,30046,30046,0,2903,1577024,4.33,4.21,5.0
3468897,71766,58,6118,1225,0.0,3.93,6327,0,30009,30009,0,2966,1694092,4.34,3.96,5.0
3468899,51541,38,6300,1045,0.0,3.98,6531,0,30003,30003,0,2903,1629692,4.33,4.09,5.0
3468901,36039,44,5839,994,0.0,3.99,6094,0,30007,30007,0,2903,1528892,4.33,4.12,5.0
3468906,33710,54,5744,1086,0.0,3.97,5977,0,30018,30018,0,2903,1531692,4.33,4.06,5.0
3468916,52007,75,7120,1394,0.0,3.88,7060,0,30006,30006,0,2934,1556892,4.33,3.84,5.0
3468932,48293,48,5802,1011,0.0,3.99,6080,0,30010,30010,0,2903,1561092,4.33,4.11,5.0
3468934,32403,47,6102,1144,0.0,3.95,6129,0,30007,30007,0,2903,1533092,4.33,4.02,5.0
3468985,44245,58,7249,1284,0.0,3.91,7191,0,30004,30004,0,2934,1566692,4.33,3.92,5.0
3469003,46240,53,6733,1145,0.0,3.95,6970,0,30011,30011,0,2934,1541492,4.33,4.02,5.0
3469065,12995,54,5787,1667,0.0,3.79,5933,0,30006,30006,0,2903,1558292,4.33,3.67,5.0
3469485,12561,126,3658,3428,0.0,3.27,3603,0,30003,30003,0,2903,1527993,4.33,2.71,5.0
3469495,27890,100,6938,2165,0.0,3.64,6837,0,30003,30003,0,2934,1612892,4.33,3.36,5.0
3469518,22834,101,6828,2182,0.0,3.64,6756,0,30012,30012,0,2934,1607792,4.33,3.35,5.0
3469522,25340,118,6218,2170,0.0,3.64,6268,0,30004,30004,0,2903,1596092,4.33,3.36,5.0
3469813,36859,108,7043,2201,0.0,3.63,7102,0,30005,30005,0,2934,1595192,4.33,3.34,5.0
3469829,39200,98,6828,2397,0.0,3.57,6835,0,30003,30003,0,2903,1593292,4.33,3.23,5.0
3469839,51937,104,6731,2070,0.0,3.67,6828,0,30004,30004,0,2903,1548492,4.33,3.42,5.0
3469842,38146,100,6637,2285,0.0,3.61,6695,0,30004,30004,0,2903,1576492,4.33,3.3,5.0
3469846,42436,105,7501,2233,0.0,3.62,7343,0,30008,30008,0,2934,1542892,4.33,3.32,5.0
3470411,51789,42,5917,871,0.0,4.04,6375,0,30006,30006,0,2966,1564433,4.34,4.21,5.0
3470426,28693,55,6200,1581,0.0,3.82,6272,0,30004,30004,0,2966,1608316,4.34,3.72,5.0
3470428,40863,42,6147,987,0.0,4.0,6338,0,30003,30003,0,2966,1566812,4.34,4.13,5.0
3470457,54991,43,6108,753,0.0,4.07,6445,0,30013,30013,0,2966,1573452,4.34,4.3,5.0
3470478,35320,52,6230,1259,0.0,3.92,6363,0,30002,30002,0,2934,1570878,4.33,3.94,5.0
3470497,45708,36,5150,735,0.0,4.07,5555,0,30014,30014,0,2934,1586993,4.33,4.31,5.0
3470508,41389,39,6215,843,0.0,4.04,6384,0,30004,30004,0,2903,1533038,4.33,4.23,5.0
3470517,29234,58,6218,1546,0.0,3.83,6287,0,30004,30004,0,2966,1615516,4.34,3.74,5.0
3470518,18037,35,6316,1350,0.0,3.89,6382,0,30011,30011,0,2903,1531604,4.33,3.87,5.0
3470524,30645,53,6223,1443,0.0,3.86,6310,0,30006,30006,0,2966,1591036,4.34,3.81,5.0
3470532,7274,92,5693,3074,0.0,3.37,5643,0,30004,30004,0,2903,1527099,4.33,2.88,5.0
3470543,36315,57,6217,1149,0.0,3.95,6387,0,30004,30004,0,2934,1553598,4.33,4.01,5.0
3470551,29403,54,6207,1508,0.0,3.84,6292,0,30003,30003,0,2903,1527678,4.33,3.77,5.0
3470557,55128,34,6002,689,0.0,4.09,6542,0,30019,30019,0,2934,1562714,4.33,4.35,5.0
3470591,50642,31,6067,663,0.0,4.1,6449,0,30028,30028,0,2934,1569692,4.33,4.37,5.0
3470594,30198,55,6218,1270,0.0,3.91,6365,0,30006,30006,0,2934,1553852,4.33,3.93,5.0
3470615,31138,27,6370,1065,0.0,3.97,6416,0,30009,30009,0,2934,1617212,4.33,4.07,5.0
3470616,60955,40,6101,847,0.0,4.04,6360,0,30005,30005,0,2966,1607132,4.34,4.23,5.0
3470629,64047,45,5944,768,0.0,4.06,6423,0,30016,30016,0,2903,1603332,4.33,4.29,5.0
3470631,34121,55,6173,1234,0.0,3.92,6358,0,30003,30003,0,2934,1553598,4.33,3.95,5.0
3470640,38128,50,6269,1117,0.0,3.96,6359,0,30003,30003,0,2903,1546398,4.33,4.03,5.0
3470643,30482,39,6149,1187,0.0,3.94,6317,0,30006,30006,0,2966,1586096,4.34,3.99,5.0
3470644,44341,25,6563,665,0.0,4.1,6874,0,30009,30009,0,2934,1571132,4.33,4.37,5.0
3470645,26955,26,6251,815,0.0,4.05,6425,0,30013,30013,0,2934,1588412,4.33,4.25,5.0
3470647,60595,45,6312,1059,0.0,3.98,6421,0,30029,30029,0,2966,1651572,4.34,4.08,5.0
3470655,21809,29,5640,1186,0.0,3.94,5632,0,30006,30006,0,2966,1566101,4.34,3.99,5.0
3470660,46744,55,6476,2383,0.022,3.39,6430,652,29353,30005,1,2934,1616292,4.33,3.24,4.56
3470668,22609,45,6850,1857,0.0,3.73,6849,0,30006,30006,0,2903,1574012,4.33,3.55,5.0
3470675,55586,27,6123,688,0.0,4.09,6348,0,30005,30005,0,2966,1597052,4.34,4.35,5.0
3470677,26325,56,6200,1457,0.0,3.86,6314,0,30006,30006,0,2966,1588156,4.34,3.8,5.0
3470694,72922,51,6047,857,0.0,4.04,6847,0,30004,30004,0,2934,1629372,4.33,4.22,5.0
3470716,39252,37,6069,926,0.0,4.02,6324,0,30008,30008,0,2966,1588964,4.34,4.17,5.0
3470730,48230,52,6180,850,0.0,4.04,6472,0,30003,30003,0,2934,1564452,4.33,4.23,5.0
3470754,35878,36,6119,994,0.0,3.99,6346,0,30005,30005,0,2903,1534472,4.33,4.12,5.0
3470823,83570,53,6098,966,0.0,4.01,6081,0,30008,30008,0,2966,1728069,4.34,4.14,5.0
3470826,60959,36,6177,726,0.0,4.08,6562,0,30011,30011,0,2934,1594221,4.33,4.32,5.0
3470873,80161,54,6113,973,0.0,4.0,6276,0,30003,30003,0,2903,1613749,4.33,4.14,5.0
3470928,48960,30,5957,673,0.0,4.09,6401,0,30007,30007,0,2934,1589852,4.33,4.36,5.0
3470984,38528,27,5900,722,0.0,4.08,6094,0,30003,30003,0,2903,1587692,4.33,4.32,5.0
3471003,28656,26,6084,834,0.0,4.04,6114,0,30008,30008,0,2903,1534492,4.33,4.24,5.0
3471014,63891,38,5800,740,0.0,4.07,6369,0,30005,30005,0,2903,1581794,4.33,4.31,5.0
3471016,24158,58,6214,1462,0.0,3.86,6326,0,30002,30002,0,2966,1582943,4.34,3.8,5.0
3471044,49030,49,5810,840,0.0,4.04,6088,0,30004,30004,0,2966,1633660,4.34,4.24,5.0
3471101,66553,45,6133,909,0.0,4.02,6321,0,30004,30004,0,2934,1566692,4.33,4.18,5.0
3471155,25762,81,6263,1372,0.0,3.88,6403,0,30002,30002,0,2966,1589572,4.34,3.86,5.0
3471173,31510,44,6230,978,0.0,4.0,6430,0,30006,30006,0,2934,1543452,4.33,4.13,5.0
3471226,38474,46,6295,1044,0.0,3.98,6450,0,30009,30009,0,2934,1571452,4.33,4.09,5.0
3471236,38958,54,6180,1085,0.0,3.97,6354,0,30005,30005,0,2903,1555317,4.33,4.06,5.0
3471274,79237,69,6326,1079,0.0,3.97,6549,0,30004,30004,0,2903,1531485,4.33,4.06,5.0
3471303,28514,47,6010,1164,0.0,3.94,6152,0,30004,30004,0,2903,1527989,4.33,4.0,5.0
3471312,10089,35,5675,1949,0.0,3.71,5650,0,30012,30012,0,2966,1572600,4.34,3.49,5.0
3471343,30487,49,6219,1017,0.0,3.99,6435,0,30007,30007,0,2934,1567892,4.33,4.11,5.0
3471345,69854,33,5970,680,0.0,4.09,6414,0,30020,30020,0,2934,1629942,4.33,4.36,5.0
3471348,35502,59,6316,1203,0.0,3.94,6362,0,30015,30015,0,2966,1613360,4.34,3.97,5.0
3471372,39150,47,6086,1059,0.0,3.98,6082,0,30002,30002,0,2934,1594229,4.33,4.08,5.0
3471390,34638,38,6284,855,0.0,4.04,6365,0,30005,30005,0,2966,1567454,4.34,4.22,5.0
3471423,18485,65,5740,1642,0.0,3.8,5890,0,30004,30004,0,2966,1564586,4.34,3.68,5.0
3471428,75866,38,5893,687,0.0,4.09,6416,0,30004,30004,0,2934,1565542,4.33,4.35,5.0
3471433,84720,50,6276,892,0.0,4.03,6471,0,30003,30003,0,2966,1637543,4.34,4.2,5.0
3471436,47562,55,6122,1071,0.0,3.97,6351,0,30005,30005,0,2903,1526925,4.33,4.07,5.0
3471439,19687,27,6437,1443,0.0,3.86,6387,0,30008,30008,0,2903,1563932,4.33,3.81,5.0
3471456,95984,44,6727,859,0.0,4.04,6739,0,30004,30004,0,2934,1866292,4.33,4.22,5.0
3471474,83824,49,6375,903,0.0,4.02,6374,0,30003,30003,0,2903,1637716,4.33,4.19,5.0
3471483,55002,46,6388,916,0.0,4.02,6714,0,30012,30012,0,2934,1559612,4.33,4.18,5.0
3471497,44800,44,6260,975,0.0,4.0,6265,0,30005,30005,0,2934,1548492,4.33,4.14,5.0
3471501,39375,38,5060,984,0.0,4.0,5335,0,30012,30012,0,2934,1578332,4.33,4.13,5.0
3471526,15525,28,5242,1349,0.0,3.89,5367,0,30008,30008,0,2934,1556732,4.33,3.87,5.0
3471532,17140,62,5471,1574,0.0,3.82,5676,0,30007,30007,0,2934,1564586,4.33,3.73,5.0
3471573,35605,71,5583,1392,0.0,3.87,5812,0,30004,30004,0,2903,1578648,4.33,3.85,5.0
3471575,31103,85,5641,1536,0.0,3.83,5654,0,30003,30003,0,2903,1538838,4.33,3.75,5.0
3471600,81585,45,6236,828,0.0,4.05,6494,0,30003,30003,0,2934,1611492,4.33,4.24,5.0
3471601,35315,35,6083,960,0.0,4.0,6343,0,30005,30005,0,2903,1554548,4.33,4.15,5.0
3471618,68403,35,6281,656,0.0,4.1,6440,0,30006,30006,0,2934,1558318,4.33,4.37,5.0
3471630,22722,29,4318,1895,0.0,3.73,4393,0,30020,30020,0,2966,1586972,4.34,3.52,5.0
3471645,35065,31,5917,828,0.0,4.05,6089,0,30003,30003,0,2966,1568092,4.34,4.24,5.0
3471657,10012,47,3674,3141,0.066,2.73,3713,1865,28140,30005,1,2934,1542332,4.33,2.85,3.68
3471668,37866,31,6104,774,0.0,4.06,6140,0,30003,30003,0,2934,1603092,4.33,4.28,5.0
3471683,42626,35,6100,788,0.0,4.06,6382,0,30009,30009,0,2966,1586096,4.34,4.27,5.0
3471695,33600,31,6117,900,0.0,4.02,6144,0,30004,30004,0,2934,1576492,4.33,4.19,5.0
3471735,12150,70,4937,2183,0.0,3.64,5000,0,30009,30009,0,2903,1536572,4.33,3.35,5.0
3471743,27387,107,6214,1951,0.0,3.71,6292,0,30003,30003,0,2903,1551219,4.33,3.49,5.0
3471751,20492,51,3406,1433,0.0,3.86,3441,0,30012,30012,0,2934,1541392,4.33,3.82,5.0
3471763,25812,33,5924,941,0.0,4.01,6092,0,30003,30003,0,2934,1547092,4.33,4.16,5.0
3471808,17944,53,5239,1614,0.0,3.81,5271,0,30006,30006,0,2903,1543772,4.33,3.7,5.0
3471811,19715,82,6357,1610,0.0,3.81,6402,0,30006,30006,0,2934,1545212,4.33,3.7,5.0
3471813,51569,35,6198,746,0.0,4.07,6345,0,30019,30019,0,2966,1606172,4.34,4.31,5.0
3471818,37981,59,6172,1254,0.0,3.92,6359,0,30006,30006,0,2934,1544411,4.33,3.94,5.0
3471829,66846,37,5942,722,0.0,4.08,6374,0,30006,30006,0,2903,1530170,4.33,4.32,5.0
3471911,21825,29,5591,1073,0.0,3.97,5750,0,30007,30007,0,2903,1528212,4.33,4.07,5.0
3471916,10071,99,6318,6911,0.0,2.28,5573,0,30005,30005,0,2903,1530872,4.33,1.54,5.0
3472056,10470,29,3540,2723,0.0,3.48,3572,0,30019,30019,0,2966,1569692,4.34,3.06,5.0
3472081,10666,40,1847,3656,0.993,1.0,1960,14954,15053,30007,5,2934,1559612,4.33,2.61,1.0
3472179,80742,52,5764,916,0.0,4.02,6011,0,30005,30005,0,2966,1681492,4.34,4.18,5.0
3472239,67425,24,4544,598,0.0,4.12,5268,0,30003,30003,0,2966,1592732,4.34,4.42,5.0
3472258,47286,30,6025,656,0.0,4.1,6373,0,30016,30016,0,2966,1571132,4.34,4.37,5.0
3472279,20210,57,5676,1544,0.0,3.83,5643,0,30008,30008,0,2966,1583292,4.34,3.75,5.0
3472307,27444,45,5960,1023,0.0,3.99,6169,0,30007,30007,0,2934,1581212,4.33,4.1,5.0
3472327,30056,42,5691,1104,0.0,3.96,5671,0,30006,30006,0,2966,1592101,4.34,4.04,5.0
3472352,28598,25,5911,829,0.0,4.04,6088,0,30003,30003,0,2903,1562492,4.33,4.24,5.0
3472366,30352,29,5889,989,0.0,3.99,6065,0,30004,30004,0,2903,1590492,4.33,4.13,5.0
3472368,51978,25,6006,729,0.0,4.07,6370,0,30007,30007,0,2903,1587012,4.33,4.32,5.0
3472404,43426,27,6068,705,0.0,4.08,6118,0,30003,30003,0,2903,1544292,4.33,4.34,5.0
3472442,48960,25,6032,668,0.0,4.09,6365,0,30007,30007,0,2903,1581212,4.33,4.36,5.0
3472448,39588,49,5981,1062,0.0,3.97,6149,0,30002,30002,0,2934,1565292,4.33,4.07,5.0
3472455,35362,37,5840,932,0.0,4.02,6003,0,30003,30003,0,2966,1605892,4.34,4.17,5.0
3472474,84406,68,5695,907,0.0,4.02,6437,0,30004,30004,0,2966,1592932,4.34,4.19,5.0
3472494,81913,67,6165,1036,0.0,3.98,6384,0,30006,30006,0,2903,1544732,4.33,4.09,5.0
3472509,63698,49,6175,893,0.0,4.02,6380,0,30007,30007,0,2903,1565372,4.33,4.2,5.0
3472515,45900,24,6100,670,0.0,4.09,6381,0,30004,30004,0,2903,1527932,4.33,4.36,5.0
3472517,26441,72,6408,2046,0.0,3.68,6342,0,30007,30007,0,2966,1575276,4.34,3.43,5.0
3472519,76203,68,6194,1120,0.0,3.96,6378,0,30003,30003,0,2966,1726168,4.34,4.03,5.0
3472530,20049,84,6183,2212,0.0,3.63,6210,0,30001,30001,0,2966,1576636,4.34,3.34,5.0
3472531,57262,27,6007,797,0.0,4.06,6334,0,30007,30007,0,2966,1599972,4.34,4.27,5.0
3472534,79105,65,6189,1062,0.0,3.97,6366,0,30003,30003,0,2903,1591012,4.33,4.07,5.0
3472540,23040,48,6822,1408,0.0,3.87,6790,0,30033,30033,0,2903,1582652,4.33,3.84,5.0
3472546,21082,60,6489,1803,0.0,3.75,6445,0,30003,30003,0,2934,1576492,4.33,3.58,5.0
3472550,66952,49,6109,798,0.0,4.05,6562,0,30004,30004,0,2903,1607212,4.33,4.27,5.0
3472556,59171,52,6171,952,0.0,4.01,6352,0,30004,30004,0,2903,1536660,4.33,4.15,5.0
3472598,33462,45,6384,1246,0.0,3.92,6525,0,30006,30006,0,2934,1594172,4.33,3.95,5.0
3472603,38506,31,6071,766,0.0,4.06,6140,0,30006,30006,0,2934,1549892,4.33,4.29,5.0
3472618,23287,46,6386,1393,0.0,3.87,6494,0,30006,30006,0,2903,1545212,4.33,3.85,5.0
3472620,54151,89,5891,1422,0.0,3.86,5924,0,30006,30006,0,2903,1577622,4.33,3.83,5.0
3472633,29250,65,6193,1420,0.0,3.87,6337,0,30037,30037,0,2934,1575198,4.33,3.83,5.0
3472664,79529,68,5985,967,0.0,4.01,6429,0,30017,30017,0,2966,1622612,4.34,4.14,5.0
3472689,31050,29,6200,924,0.0,4.02,6391,0,30008,30008,0,2934,1565372,4.33,4.17,5.0
3472692,11005,80,5845,6725,0.032,2.05,5196,931,29073,30004,1,2934,1564480,4.33,1.58,4.36
3472696,18821,67,5845,1891,0.0,3.73,5948,0,30006,30006,0,2934,1551680,4.33,3.53,5.0
3472705,90720,42,6352,884,0.0,4.03,6759,0,30007,30007,0,2934,1843292,4.33,4.2,5.0
3472707,43228,72,6099,1416,0.0,3.87,6314,0,30003,30003,0,2903,1557918,4.33,3.83,5.0
3472709,42516,32,6096,738,0.0,4.07,6156,0,30003,30003,0,2934,1559692,4.33,4.31,5.0
3472711,85866,66,6324,1070,0.0,3.97,6488,0,30003,30003,0,2903,1631740,4.33,4.07,5.0
3472717,47409,57,6349,1118,0.0,3.96,6331,0,30027,30027,0,2966,1583277,4.34,4.03,5.0
3472728,47156,43,6025,893,0.0,4.03,6095,0,30035,30035,0,2966,1594157,4.34,4.2,5.0
3472729,43277,33,6121,720,0.0,4.08,6137,0,30006,30006,0,2966,1568092,4.34,4.33,5.0
3472739,42316,57,6185,1114,0.0,3.96,6367,0,30003,30003,0,2966,1623400,4.34,4.04,5.0
3472750,35339,29,6061,880,0.0,4.03,6103,0,30003,30003,0,2903,1538692,4.33,4.21,5.0
3472760,26663,55,5903,1267,0.0,3.91,6121,0,30006,30006,0,2903,1553329,4.33,3.93,5.0
3472764,71074,55,6279,1011,0.0,3.99,6475,0,30011,30011,0,2903,1814965,4.33,4.11,5.0
3472767,55445,35,6124,726,0.0,4.08,6141,0,30004,30004,0,2966,1625492,4.34,4.32,5.0
3472768,37251,65,6213,1581,0.0,3.82,6285,0,30012,30012,0,2903,1556478,4.33,3.72,5.0
3472784,17493,43,5879,1213,0.0,3.93,6017,0,30004,30004,0,2966,1573112,4.34,3.97,5.0
3472792,16618,55,5703,1993,0.0,3.7,5793,0,30006,30006,0,2934,1550246,4.33,3.47,5.0
3472800,40956,26,6078,766,0.0,4.06,6115,0,30003,30003,0,2903,1597492,4.33,4.29,5.0
3472805,45193,42,6293,932,0.0,4.01,6413,0,30007,30007,0,2934,1638812,4.33,4.17,5.0
3472809,34121,68,6189,1474,0.0,3.85,6334,0,30002,30002,0,2934,1575198,4.33,3.79,5.0
3472838,42578,98,6139,1571,0.0,3.82,6311,0,30008,30008,0,2966,1616956,4.34,3.73,5.0
3472849,45193,66,6141,1326,0.0,3.9,6329,0,30011,30011,0,2966,1608316,4.34,3.89,5.0
3472864,46527,57,6176,1101,0.0,3.97,6351,0,30005,30005,0,2966,1571600,4.34,4.05,5.0
3472866,19744,59,5748,1575,0.0,3.82,5916,0,30013,30013,0,2934,1606172,4.33,3.73,5.0
3472872,70506,49,6223,957,0.0,4.0,6421,0,30003,30003,0,2903,1634580,4.33,4.15,5.0
3472875,27401,70,6196,1504,0.0,3.84,6309,0,30003,30003,0,2966,1572572,4.34,3.77,5.0
3472894,26083,59,6181,1672,0.0,3.79,6226,0,30009,30009,0,2966,1565116,4.34,3.66,5.0
3472897,44812,56,5859,1086,0.0,3.97,6176,0,30007,30007,0,2934,1624814,4.33,4.06,5.0
3472898,49381,33,5926,724,0.0,4.08,6108,0,30005,30005,0,2966,1567193,4.34,4.32,5.0
3472910,40923,48,6217,1036,0.0,3.98,6362,0,30008,30008,0,2903,1539452,4.33,4.09,5.0
3472921,49393,53,6257,1009,0.0,3.99,6596,0,30006,30006,0,2903,1631420,4.33,4.11,5.0
3472939,25650,72,6382,1798,0.0,3.75,6327,0,30004,30004,0,2903,1533438,4.33,3.58,5.0
3472946,21629,56,5631,1564,0.0,3.82,5798,0,30012,30012,0,2934,1564586,4.33,3.73,5.0
3472955,28007,56,6179,1188,0.0,3.93,6421,0,30004,30004,0,2903,1543906,4.33,3.99,5.0
3472968,39200,31,5927,807,0.0,4.05,6095,0,30002,30002,0,2966,1580692,4.34,4.26,5.0
3472982,16994,62,5727,1666,0.0,3.79,5756,0,30008,30008,0,2934,1545919,4.33,3.67,5.0
3472984,34973,31,5932,863,0.0,4.04,6100,0,30003,30003,0,2966,1617092,4.34,4.22,5.0
3473006,45132,27,5905,759,0.0,4.06,6086,0,30003,30003,0,2903,1593292,4.33,4.3,5.0
3473047,44437,25,6097,708,0.0,4.08,6371,0,30004,30004,0,2903,1543772,4.33,4.33,5.0
3473076,32287,25,6124,770,0.0,4.06,6346,0,30012,30012,0,2934,1546652,4.33,4.29,5.0
3473086,22928,56,6201,1505,0.0,3.84,6294,0,30011,30011,0,2903,1530812,4.33,3.77,5.0
3473093,23599,62,6375,1581,0.0,3.82,6366,0,30011,30011,0,2966,1563932,4.34,3.72,5.0
3473124,45555,28,6005,661,0.0,4.09,6104,0,30008,30008,0,2903,1574233,4.33,4.37,5.0
3473125,15507,49,6417,1867,0.0,3.73,6407,0,30008,30008,0,2934,1549532,4.33,3.54,5.0
3473156,39036,27,5900,781,0.0,4.06,6083,0,30003,30003,0,2903,1615692,4.33,4.28,5.0
3473159,17694,43,6213,1720,0.0,3.78,6268,0,30003,30003,0,2934,1545212,4.33,3.63,5.0
3473166,47844,27,6050,708,0.0,4.08,6105,0,30011,30011,0,2903,1572930,4.33,4.33,5.0
3473213,18712,65,6424,2135,0.0,3.65,6403,0,30004,30004,0,2934,1543772,4.33,3.38,5.0
3473221,20964,37,6257,1157,0.0,3.95,6335,0,30020,30020,0,2966,1576558,4.34,4.01,5.0
3473237,36775,26,6186,872,0.0,4.04,6329,0,30011,30011,0,2966,1572572,4.34,4.21,5.0
3473244,23704,57,6387,1536,0.0,3.83,6367,0,30012,30012,0,2966,1585532,4.34,3.75,5.0
3473251,20383,43,6402,1428,0.0,3.86,6385,0,30003,30003,0,2903,1531256,4.33,3.82,5.0
3473263,24187,37,6186,1074,0.0,3.97,6376,0,30002,30002,0,2934,1581212,4.33,4.07,5.0
3473267,20700,56,6387,1626,0.0,3.8,6371,0,30006,30006,0,2903,1594008,4.33,3.69,5.0
3473276,14062,84,6899,2000,0.0,3.7,6935,0,30006,30006,0,2966,1575452,4.34,3.46,5.0
3473279,40461,27,6039,674,0.0,4.09,6112,0,30005,30005,0,2903,1528892,4.33,4.36,5.0
3473293,16537,42,6243,1475,0.0,3.85,6365,0,30004,30004,0,2934,1549532,4.33,3.79,5.0
3473324,22145,60,6198,1575,0.0,3.82,6294,0,30007,30007,0,2903,1557952,4.33,3.73,5.0
3473331,20160,139,6183,3020,0.0,3.39,6129,0,30010,30010,0,2966,1563932,4.34,2.91,5.0
3473340,10237,76,6438,2888,0.019,3.27,6374,554,29452,30006,1,2934,1548092,4.33,2.97,4.62
3473360,20492,57,6347,1517,0.0,3.84,6348,0,30009,30009,0,2966,1604252,4.34,3.76,5.0
3473392,22820,51,6432,1564,0.0,3.82,6409,0,30004,30004,0,2934,1610012,4.33,3.73,5.0
3473401,15667,58,6368,1514,0.0,3.84,6385,0,30011,30011,0,2903,1529372,4.33,3.77,5.0
3473408,23613,55,6202,1405,0.0,3.87,6302,0,30008,30008,0,2934,1539452,4.33,3.84,5.0
3473419,10912,70,6383,2205,0.0,3.64,6362,0,30005,30005,0,2966,1569692,4.34,3.34,5.0
3473463,15525,41,6164,1593,0.0,3.82,6235,0,30004,30004,0,2966,1571132,4.34,3.71,5.0
3473517,18021,49,6395,1733,0.0,3.77,6393,0,30012,30012,0,2934,1539452,4.33,3.62,5.0
3473526,9913,50,6432,2008,0.0,3.69,6398,0,30005,30005,0,2934,1548092,4.33,3.46,5.0
3473554,15945,59,5946,1872,0.0,3.73,5908,0,30008,30008,0,2966,1609992,4.34,3.54,5.0
3473648,41700,62,5540,1093,0.0,3.97,5700,0,30018,30018,0,2966,1575239,4.34,4.05,5.0
3473655,22108,41,5654,1204,0.0,3.93,5717,0,30006,30006,0,2903,1547332,4.33,3.97,5.0
3473658,19760,52,5682,1636,0.0,3.8,5662,0,30005,30005,0,2903,1571792,4.33,3.69,5.0
3473669,16960,47,5670,1702,0.0,3.78,5667,0,30006,30006,0,2903,1545190,4.33,3.64,5.0
3473670,37036,29,6293,799,0.0,4.05,6407,0,30008,30008,0,2903,1559612,4.33,4.27,5.0
3473679,33673,25,6336,904,0.0,4.03,6531,0,30003,30003,0,2966,1594172,4.34,4.19,5.0
3473686,68467,57,6072,1049,0.0,3.98,6364,0,30004,30004,0,2966,1656796,4.34,4.08,5.0
3473697,17164,84,5689,1794,0.0,3.76,5681,0,30006,30006,0,2934,1558784,4.33,3.59,5.0
3473705,62646,77,5769,1097,0.0,3.96,6078,0,30020,30020,0,2934,1548149,4.33,4.05,5.0
3473710,72775,58,6192,989,0.0,3.99,6490,0,30003,30003,0,2903,1592732,4.33,4.13,5.0
3473721,43556,56,6337,1053,0.0,3.98,6383,0,30009,30009,0,2966,1575575,4.34,4.08,5.0
3473745,55341,59,6404,2841,0.0,3.44,6197,0,30003,30003,0,2903,1623428,4.33,3.0,5.0
3473748,34829,36,6100,1002,0.0,3.99,6336,0,30004,30004,0,2903,1591832,4.33,4.12,5.0
3473760,51798,65,5326,972,0.0,4.0,5736,0,30007,30007,0,2934,1586187,4.33,4.14,5.0
3473804,41883,34,6162,803,0.0,4.05,6407,0,30003,30003,0,2934,1584662,4.33,4.26,5.0
3473839,19372,41,6004,1489,0.0,3.85,5972,0,30013,30013,0,2966,1587392,4.34,3.78,5.0
